,id,reviewer_id,sample_id,smell,severity,review_timestamp,type,code_name,repository,commit_hash,path,start_line,end_line,link,is_from_industry_relevant_project
6362,6879,3,4959879,feature envy,minor,02:45.3,function,org.jclouds.compute.predicates.OperatingSystemPredicates.isUnix,git@github.com:apache/jclouds.git,c2670079fabe74f163f43fbade0866469f7a84ec,/compute/src/main/java/org/jclouds/compute/predicates/OperatingSystemPredicates.java,38,59,https://github.com/apache/jclouds/blob/c2670079fabe74f163f43fbade0866469f7a84ec/compute/src/main/java/org/jclouds/compute/predicates/OperatingSystemPredicates.java/#L38-L59,1.0
6410,6927,3,7161584,feature envy,major,12:39.7,function,com.microsoft.connecteddevices.graphnotifications.ConnectedDevicesManager#setNotificationRegistration String,git@github.com:Microsoft/project-rome.git,0bcfbd6e1a7e69ec5832740640d7fb9945a1125f,/Android/samples/graphnotificationssample/app/src/main/java/com/microsoft/connecteddevices/graphnotifications/ConnectedDevicesManager.java,197,239,https://github.com/Microsoft/project-rome/blob/0bcfbd6e1a7e69ec5832740640d7fb9945a1125f/Android/samples/graphnotificationssample/app/src/main/java/com/microsoft/connecteddevices/graphnotifications/ConnectedDevicesManager.java/#L197-L239,0.5
6439,6956,3,5117164,feature envy,minor,15:11.6,function,org.apache.manifoldcf.agents.system.AgentsDaemon.AgentsThread#run,git@github.com:apache/manifoldcf.git,542db79eb8662c086e39ee7deac743da430f5714,/framework/agents/src/main/java/org/apache/manifoldcf/agents/system/AgentsDaemon.java,197,247,https://github.com/apache/manifoldcf/blob/542db79eb8662c086e39ee7deac743da430f5714/framework/agents/src/main/java/org/apache/manifoldcf/agents/system/AgentsDaemon.java/#L197-L247,0.5
6718,7235,5,4474548,feature envy,minor,49:13.4,function,org.apache.ctakes.core.pipeline.GenerateSentenceBIODescriptors.main String[],git@github.com:apache/ctakes.git,79be3ba2833857714bb301449f021cca36f373e6,/ctakes-core/src/main/java/org/apache/ctakes/core/pipeline/GenerateSentenceBIODescriptors.java,17,24,https://github.com/apache/ctakes/blob/79be3ba2833857714bb301449f021cca36f373e6/ctakes-core/src/main/java/org/apache/ctakes/core/pipeline/GenerateSentenceBIODescriptors.java/#L17-L24,1.0
6751,7268,5,7343807,feature envy,major,57:08.8,function,com.microsoft.tfs.client.common.ui.controls.wit.FileAttachmentsControl#fillMenuBeforeShow IMenuManager,git@github.com:Microsoft/team-explorer-everywhere.git,89ab2a4847aec8ec2afdf36c3f6287dd03bd558d,/source/com.microsoft.tfs.client.common.ui/src/com/microsoft/tfs/client/common/ui/controls/wit/FileAttachmentsControl.java,469,486,https://github.com/Microsoft/team-explorer-everywhere/blob/89ab2a4847aec8ec2afdf36c3f6287dd03bd558d/source/com.microsoft.tfs.client.common.ui/src/com/microsoft/tfs/client/common/ui/controls/wit/FileAttachmentsControl.java/#L469-L486,1.0
6981,7494,4,6036658,feature envy,minor,08:43.1,function,org.eclipse.concierge.Resources.ConciergeBundleWiring#cleanup,git@github.com:eclipse/concierge.git,4c73cacebc5ecbdef24d4256ab506359294f7a55,/framework/org.eclipse.concierge/src/org/eclipse/concierge/Resources.java,626,640,https://github.com/eclipse/concierge/blob/4c73cacebc5ecbdef24d4256ab506359294f7a55/framework/org.eclipse.concierge/src/org/eclipse/concierge/Resources.java/#L626-L640,1.0
7023,7536,4,7257899,feature envy,minor,23:27.1,function,org.graalvm.visualvm.lib.profiler.snaptracer.impl.timeline.TimelineXYPainter#getSelectionBounds ItemSelection|ChartContext,git@github.com:oracle/visualvm.git,d9b10575b53d535e10c6e8c41831ebe38483c65b,/visualvm/libs.profiler/profiler.snaptracer/src/org/graalvm/visualvm/lib/profiler/snaptracer/impl/timeline/TimelineXYPainter.java,145,158,https://github.com/oracle/visualvm/blob/d9b10575b53d535e10c6e8c41831ebe38483c65b/visualvm/libs.profiler/profiler.snaptracer/src/org/graalvm/visualvm/lib/profiler/snaptracer/impl/timeline/TimelineXYPainter.java/#L145-L158,1.0
7043,7556,4,8281849,feature envy,minor,56:14.4,function,org.apache.james.mailbox.store.search.MessageSearches#createFormat DateResolution,git@github.com:apache/james-project.git,fa24a096a5853459c3769a34ccc68feb91626bfa,/mailbox/store/src/main/java/org/apache/james/mailbox/store/search/MessageSearches.java,624,641,https://github.com/apache/james-project/blob/fa24a096a5853459c3769a34ccc68feb91626bfa/mailbox/store/src/main/java/org/apache/james/mailbox/store/search/MessageSearches.java/#L624-L641,1.0
7265,7778,3,4794965,feature envy,minor,46:41.5,function,org.apache.shardingsphere.core.execute.sql.execute.result.StreamQueryResult#getValue String|Class<?>,git@github.com:apache/incubator-shardingsphere.git,c5cf1d15b02f3a0fb3bda4f15d5f0b3779eac7ba,/sharding-core/sharding-core-execute/src/main/java/org/apache/shardingsphere/core/execute/sql/execute/result/StreamQueryResult.java,117,162,https://github.com/apache/incubator-shardingsphere/blob/c5cf1d15b02f3a0fb3bda4f15d5f0b3779eac7ba/sharding-core/sharding-core-execute/src/main/java/org/apache/shardingsphere/core/execute/sql/execute/result/StreamQueryResult.java/#L117-L162,1.0
7380,7885,3,4901851,feature envy,major,27:54.5,function,org.apache.jackrabbit.oak.security.authentication.token.TokenValidatorProvider.TokenValidator#childNodeChanged String|NodeState|NodeState,git@github.com:apache/jackrabbit-oak.git,fa85f54a065e01c0a1cb8c03af74194fdf521ddd,/oak-core/src/main/java/org/apache/jackrabbit/oak/security/authentication/token/TokenValidatorProvider.java,130,142,https://github.com/apache/jackrabbit-oak/blob/fa85f54a065e01c0a1cb8c03af74194fdf521ddd/oak-core/src/main/java/org/apache/jackrabbit/oak/security/authentication/token/TokenValidatorProvider.java/#L130-L142,1.0
7395,7900,3,8841762,feature envy,minor,30:45.6,function,org.apache.airavata.sharing.registry.service.cpi.SharingRegistryService.getEntity_result.getEntity_resultTupleScheme#write org.apache.thrift.protocol.TProtocol|getEntity_result,git@github.com:apache/airavata.git,391843a00eefa7b6213e845f2f044b4e042894d5,/modules/sharing-registry/sharing-registry-stubs/src/main/java/org/apache/airavata/sharing/registry/service/cpi/SharingRegistryService.java,41810,41827,https://github.com/apache/airavata/blob/391843a00eefa7b6213e845f2f044b4e042894d5/modules/sharing-registry/sharing-registry-stubs/src/main/java/org/apache/airavata/sharing/registry/service/cpi/SharingRegistryService.java/#L41810-L41827,1.0
7415,7922,3,8919445,feature envy,minor,06:23.7,function,org.apache.hadoop.hive.metastore.api.ThriftHiveMetastore.alter_table_with_cascade_result.alter_table_with_cascade_resultStandardScheme#read org.apache.thrift.protocol.TProtocol|alter_table_with_cascade_result,git@github.com:apache/hive.git,2fa22bf360898dc8fd1408bfcc96e1c6aeaf9a53,/standalone-metastore/metastore-common/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/ThriftHiveMetastore.java,84931,84966,https://github.com/apache/hive/blob/2fa22bf360898dc8fd1408bfcc96e1c6aeaf9a53/standalone-metastore/metastore-common/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/ThriftHiveMetastore.java/#L84931-L84966,1.0
7438,7947,3,9407577,feature envy,minor,11:38.7,function,com.sun.org.apache.xerces.internal.dom.AttributeMap#internalRemoveNamedItemNS String|String|boolean,git@github.com:SAP/SapMachine.git,6e62561730c46dc5000c39665c43951832192ceb,/src/java.xml/share/classes/com/sun/org/apache/xerces/internal/dom/AttributeMap.java,391,467,https://github.com/SAP/SapMachine/blob/6e62561730c46dc5000c39665c43951832192ceb/src/java.xml/share/classes/com/sun/org/apache/xerces/internal/dom/AttributeMap.java/#L391-L467,1.0
7445,7954,3,8095851,feature envy,minor,26:18.0,function,org.eclipse.titan.designer.AST.TTCN3.types.Boolean_Type#getFieldType CompilationTimeStamp|Reference|int|Expected_Value_type|IReferenceChain|boolean,git@github.com:eclipse/titan.EclipsePlug-ins.git,92bae808bfd4757c9a2f7cc0e59cd17ad801394c,/org.eclipse.titan.designer/src/org/eclipse/titan/designer/AST/TTCN3/types/Boolean_Type.java,227,255,https://github.com/eclipse/titan.EclipsePlug-ins/blob/92bae808bfd4757c9a2f7cc0e59cd17ad801394c/org.eclipse.titan.designer/src/org/eclipse/titan/designer/AST/TTCN3/types/Boolean_Type.java/#L227-L255,1.0
7471,7982,3,7769131,feature envy,major,28:39.5,function,org.apache.druid.segment.IndexIO#validateTwoSegments IndexableAdapter|IndexableAdapter,git@github.com:apache/incubator-druid.git,8ca7cb4886dcaeeaaea3a06aceb9e6d50eeecab5,/processing/src/main/java/org/apache/druid/segment/IndexIO.java,124,179,https://github.com/apache/incubator-druid/blob/8ca7cb4886dcaeeaaea3a06aceb9e6d50eeecab5/processing/src/main/java/org/apache/druid/segment/IndexIO.java/#L124-L179,1.0
7504,8015,3,3942097,feature envy,minor,33:59.0,function,org.apache.aries.spifly.statictool.Main.weaveDir File|String|String|String,git@github.com:apache/aries.git,52293d20268de7c98833846ded2b70d6476773de,/spi-fly/spi-fly-static-tool/src/main/java/org/apache/aries/spifly/statictool/Main.java,173,223,https://github.com/apache/aries/blob/52293d20268de7c98833846ded2b70d6476773de/spi-fly/spi-fly-static-tool/src/main/java/org/apache/aries/spifly/statictool/Main.java/#L173-L223,1.0
7595,8106,3,6243619,feature envy,minor,11:10.2,function,org.eclipse.elk.alg.radial.options.#create,git@github.com:eclipse/elk.git,9a87764f00d863463b1be6de1920d8aa3c3ade70,/plugins/org.eclipse.elk.alg.radial/src/org/eclipse/elk/alg/radial/options/AnnulusWedgeCriteria.java,37,47,https://github.com/eclipse/elk/blob/9a87764f00d863463b1be6de1920d8aa3c3ade70/plugins/org.eclipse.elk.alg.radial/src/org/eclipse/elk/alg/radial/options/AnnulusWedgeCriteria.java/#L37-L47,1.0
7635,8146,3,8966555,feature envy,minor,26:49.8,function,org.apache.hadoop.hive.metastore.api.ThriftHiveMetastore.set_ugi_result#setFieldValue _Fields|Object,git@github.com:apache/hive.git,2fa22bf360898dc8fd1408bfcc96e1c6aeaf9a53,/standalone-metastore/metastore-common/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/ThriftHiveMetastore.java,181787,181806,https://github.com/apache/hive/blob/2fa22bf360898dc8fd1408bfcc96e1c6aeaf9a53/standalone-metastore/metastore-common/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/ThriftHiveMetastore.java/#L181787-L181806,1.0
7677,8188,3,8925039,feature envy,minor,01:51.1,function,"org.apache.hive.hcatalog.mapreduce.FosterStorageHandler#configureInputJobProperties TableDesc|Map<String, String>",git@github.com:apache/hive.git,2fa22bf360898dc8fd1408bfcc96e1c6aeaf9a53,/hcatalog/core/src/main/java/org/apache/hive/hcatalog/mapreduce/FosterStorageHandler.java,107,150,https://github.com/apache/hive/blob/2fa22bf360898dc8fd1408bfcc96e1c6aeaf9a53/hcatalog/core/src/main/java/org/apache/hive/hcatalog/mapreduce/FosterStorageHandler.java/#L107-L150,1.0
7702,8213,3,3725026,feature envy,minor,13:53.9,function,com.alibaba.jvm.sandbox.core.enhance.weaver.SingleEventFactory#makeImmediatelyThrowsEvent int|int|Throwable,git@github.com:alibaba/jvm-sandbox.git,5ff3554ce2fcbe5eb9dd0ecc01c31a1d53c3c12e,/sandbox-core/src/main/java/com/alibaba/jvm/sandbox/core/enhance/weaver/SingleEventFactory.java,130,140,https://github.com/alibaba/jvm-sandbox/blob/5ff3554ce2fcbe5eb9dd0ecc01c31a1d53c3c12e/sandbox-core/src/main/java/com/alibaba/jvm/sandbox/core/enhance/weaver/SingleEventFactory.java/#L130-L140,1.0
7743,8254,3,4256584,feature envy,major,36:33.3,function,org.apache.commons.net.discard.DiscardUDPClient#send byte[]|int|InetAddress|int,git@github.com:apache/commons-net.git,fb7aae4c64f7d2bf6dced00c49c3ffc428b2d572,/src/main/java/org/apache/commons/net/discard/DiscardUDPClient.java,63,71,https://github.com/apache/commons-net/blob/fb7aae4c64f7d2bf6dced00c49c3ffc428b2d572/src/main/java/org/apache/commons/net/discard/DiscardUDPClient.java/#L63-L71,1.0
7747,8258,3,7378490,feature envy,major,37:02.5,function,org.springframework.boot.web.embedded.jetty.JettyReactiveWebServerFactory#createJettyServer JettyHttpHandlerAdapter,git@github.com:spring-projects/spring-boot.git,2225b362991f225e3a93f00e160526d2b8abdfb2,/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/web/embedded/jetty/JettyReactiveWebServerFactory.java,171,194,https://github.com/spring-projects/spring-boot/blob/2225b362991f225e3a93f00e160526d2b8abdfb2/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/web/embedded/jetty/JettyReactiveWebServerFactory.java/#L171-L194,1.0
7769,8280,3,3940072,feature envy,minor,52:36.8,function,org.apache.aries.subsystem.core.internal.ResolveContext#processAsSubstitutableExport boolean|Requirement|List<Capability>,git@github.com:apache/aries.git,52293d20268de7c98833846ded2b70d6476773de,/subsystem/subsystem-core/src/main/java/org/apache/aries/subsystem/core/internal/ResolveContext.java,158,179,https://github.com/apache/aries/blob/52293d20268de7c98833846ded2b70d6476773de/subsystem/subsystem-core/src/main/java/org/apache/aries/subsystem/core/internal/ResolveContext.java/#L158-L179,1.0
7843,8354,1,6496450,feature envy,minor,58:21.1,function,org.eclipse.reddeer.core.handler.TreeItemHandler#getPath TreeItem,git@github.com:eclipse/reddeer.git,59e55d29fc60a672d79df1ad1578badb8a2f8693,/plugins/org.eclipse.reddeer.core/src/org/eclipse/reddeer/core/handler/TreeItemHandler.java,281,294,https://github.com/eclipse/reddeer/blob/59e55d29fc60a672d79df1ad1578badb8a2f8693/plugins/org.eclipse.reddeer.core/src/org/eclipse/reddeer/core/handler/TreeItemHandler.java/#L281-L294,1.0
7952,8463,12,7782013,feature envy,minor,07:36.1,function,org.apache.wicket.protocol.http.mock.MockHttpServletResponse#setContentLength int,git@github.com:apache/wicket.git,c2d344219ef8046508ca40653c9de485b3cbd4c4,/wicket-core/src/main/java/org/apache/wicket/protocol/http/mock/MockHttpServletResponse.java,613,617,https://github.com/apache/wicket/blob/c2d344219ef8046508ca40653c9de485b3cbd4c4/wicket-core/src/main/java/org/apache/wicket/protocol/http/mock/MockHttpServletResponse.java/#L613-L617,1.0
7954,8465,12,4320364,feature envy,minor,08:03.6,function,org.apache.derby.impl.sql.execute.GenericResultSetFactory#getUpdateVTIResultSet NoPutResultSet,git@github.com:apache/derby.git,bd246fc89d4fce3f82f8344074ecb8a4713418df,/java/org.apache.derby.engine/org/apache/derby/impl/sql/execute/GenericResultSetFactory.java,188,194,https://github.com/apache/derby/blob/bd246fc89d4fce3f82f8344074ecb8a4713418df/java/org.apache.derby.engine/org/apache/derby/impl/sql/execute/GenericResultSetFactory.java/#L188-L194,1.0
7969,8480,1,9192832,feature envy,minor,14:55.1,function,org.eclipse.birt.chart.ui.swt.composites.GanttLineAttributesComposite#widgetSelected SelectionEvent,git@github.com:eclipse/birt.git,f89264810347de98702db45386a822aabc0fadbf,/chart/org.eclipse.birt.chart.ui.extension/src/org/eclipse/birt/chart/ui/swt/composites/GanttLineAttributesComposite.java,365,398,https://github.com/eclipse/birt/blob/f89264810347de98702db45386a822aabc0fadbf/chart/org.eclipse.birt.chart.ui.extension/src/org/eclipse/birt/chart/ui/swt/composites/GanttLineAttributesComposite.java/#L365-L398,1.0
7983,8494,12,5130121,feature envy,major,25:19.8,function,org.apache.maven.plugins.javadoc.AbstractJavadocMojo#getAggregatedProjects,git@github.com:apache/maven-javadoc-plugin.git,3ab15eb9ec04c82a4b99dc47d0879e77f989d74f,/src/main/java/org/apache/maven/plugins/javadoc/AbstractJavadocMojo.java,2358,2367,https://github.com/apache/maven-javadoc-plugin/blob/3ab15eb9ec04c82a4b99dc47d0879e77f989d74f/src/main/java/org/apache/maven/plugins/javadoc/AbstractJavadocMojo.java/#L2358-L2367,1.0
8006,8517,12,4062999,feature envy,minor,28:54.5,function,org.apache.beam.runners.dataflow.worker.AssignWindowsParDoFnFactory.AssignWindowsParDoFn#processElement Object,git@github.com:apache/beam.git,a956ff77a8448e5f2c12f6695fec608348b5ab60,/runners/google-cloud-dataflow-java/worker/src/main/java/org/apache/beam/runners/dataflow/worker/AssignWindowsParDoFnFactory.java,93,120,https://github.com/apache/beam/blob/a956ff77a8448e5f2c12f6695fec608348b5ab60/runners/google-cloud-dataflow-java/worker/src/main/java/org/apache/beam/runners/dataflow/worker/AssignWindowsParDoFnFactory.java/#L93-L120,1.0
8013,8524,12,4172212,feature envy,major,29:29.7,function,org.apache.cayenne.ashwood.WeightedAshwoodEntitySorter.WeightedAshwoodEntitySorter,git@github.com:apache/cayenne.git,5be5235ed1c02589b6300e9729cf3c308c0173e8,/cayenne-server/src/main/java/org/apache/cayenne/ashwood/WeightedAshwoodEntitySorter.java,42,46,https://github.com/apache/cayenne/blob/5be5235ed1c02589b6300e9729cf3c308c0173e8/cayenne-server/src/main/java/org/apache/cayenne/ashwood/WeightedAshwoodEntitySorter.java/#L42-L46,1.0
8016,8527,12,9312894,feature envy,major,30:10.4,function,jdk.management.jfr.ConfigurationInfo.ConfigurationInfo CompositeData,git@github.com:SAP/SapMachine.git,6e62561730c46dc5000c39665c43951832192ceb,/src/jdk.management.jfr/share/classes/jdk/management/jfr/ConfigurationInfo.java,63,70,https://github.com/SAP/SapMachine/blob/6e62561730c46dc5000c39665c43951832192ceb/src/jdk.management.jfr/share/classes/jdk/management/jfr/ConfigurationInfo.java/#L63-L70,1.0
8019,8530,12,5403624,feature envy,minor,31:25.5,function,org.apache.pig.builtin.Invoker.stringToClass String,git@github.com:apache/pig.git,17a4d1795ead1f2b4c62043eaf4739ed39ec2f3f,/src/org/apache/pig/builtin/Invoker.java,113,138,https://github.com/apache/pig/blob/17a4d1795ead1f2b4c62043eaf4739ed39ec2f3f/src/org/apache/pig/builtin/Invoker.java/#L113-L138,1.0
8059,8570,4,3893413,feature envy,minor,53:26.5,function,com.datatorrent.stram.plan.logical.LogicalPlanConfiguration.initialize,git@github.com:apache/apex-core.git,d17f464fcaf19778e2f8edbe2b03419151558068,/engine/src/main/java/com/datatorrent/stram/plan/logical/LogicalPlanConfiguration.java,230,279,https://github.com/apache/apex-core/blob/d17f464fcaf19778e2f8edbe2b03419151558068/engine/src/main/java/com/datatorrent/stram/plan/logical/LogicalPlanConfiguration.java/#L230-L279,1.0
8158,8669,1,6351518,feature envy,minor,25:21.5,function,org.eclipse.linuxtools.internal.valgrind.launch.ValgrindOptionsTab#setDefaults ILaunchConfigurationWorkingCopy,git@github.com:eclipse/linuxtools.git,11865e6e7d86a9d2e63c7b25605f6055875e63ad,/valgrind/org.eclipse.linuxtools.valgrind.launch/src/org/eclipse/linuxtools/internal/valgrind/launch/ValgrindOptionsTab.java,638,672,https://github.com/eclipse/linuxtools/blob/11865e6e7d86a9d2e63c7b25605f6055875e63ad/valgrind/org.eclipse.linuxtools.valgrind.launch/src/org/eclipse/linuxtools/internal/valgrind/launch/ValgrindOptionsTab.java/#L638-L672,1.0
8506,9013,15,8996125,feature envy,major,02:26.8,function,org.apache.solr.client.solrj.impl.Krb5HttpClientBuilder#setup Http2SolrClient,git@github.com:apache/lucene-solr.git,bca22d58e2d126ec6d349d375d3ea028892104e1,/solr/solrj/src/java/org/apache/solr/client/solrj/impl/Krb5HttpClientBuilder.java,124,130,https://github.com/apache/lucene-solr/blob/bca22d58e2d126ec6d349d375d3ea028892104e1/solr/solrj/src/java/org/apache/solr/client/solrj/impl/Krb5HttpClientBuilder.java/#L124-L130,1.0
